,names,gmm,kmeans
499,thermal_2020-07-30_1596096428_0_0.png,0,2
500,thermal_2020-09-24_1600901108_0_0.png,0,1
501,thermal_2020-11-14_1605355027_0_0.png,3,0
502,thermal_2019-10-11_1570798028_0_0.png,0,2
503,thermal_2019-09-01_1567345160_0_0.png,0,2
504,thermal_2021-01-20_1611118934_0_0.png,0,1
505,thermal_2019-08-04_1564933219_0_0.png,0,2
506,thermal_2020-03-31_1585682408_0_0.png,2,3
507,thermal_2020-06-01_1591005908_0_0.png,1,3
508,thermal_2019-06-29_1561824435_0_0.png,0,1
509,thermal_2020-04-18_1587226988_0_0.png,1,3
510,thermal_2020-06-25_1593119827_0_0.png,1,3
511,thermal_2020-06-12_1591991767_0_0.png,2,3
512,thermal_2020-07-29_1596035228_0_0.png,3,3
513,thermal_2020-08-12_1597209915_0_0.png,0,2
514,thermal_2020-07-01_1593578648_0_0.png,1,3
515,thermal_2019-12-08_1575817748_0_0.png,2,0
516,thermal_2020-08-24_1598294595_0_0.png,0,1
517,thermal_2020-07-18_1595059747_0_0.png,1,3
518,thermal_2020-04-02_1585821248_0_0.png,3,0
519,thermal_2019-10-12_1570852507_0_0.png,0,1
520,thermal_2020-01-16_1579164074_0_0.png,3,0
521,thermal_2020-07-27_1595814308_0_0.png,1,3
522,thermal_2019-09-25_1569416348_0_0.png,0,2
523,thermal_2020-05-27_1590553208_0_0.png,1,3
524,thermal_2019-09-06_1567778779_0_0.png,0,2
525,thermal_2020-06-18_1592493608_0_0.png,1,3
526,thermal_2019-09-22_1569168915_0_0.png,0,1
527,thermal_2020-05-25_1590384607_0_0.png,1,2
528,thermal_2020-04-21_1587479527_0_0.png,1,3
529,thermal_2019-07-01_1561972327_0_0.png,0,1
530,thermal_2019-09-11_1568169008_0_0.png,0,1
531,thermal_2020-12-13_1607873955_0_0.png,0,1
532,thermal_2021-01-02_1609567387_0_0.png,0,1
533,thermal_2020-08-23_1598178847_0_0.png,0,2
534,thermal_2019-10-08_1570541235_0_0.png,0,2
535,thermal_2019-07-04_1562204468_0_0.png,0,1
536,thermal_2020-08-18_1597723927_0_0.png,0,1
537,thermal_2020-03-14_1584160927_0_0.png,2,3
538,thermal_2020-06-27_1593218108_0_0.png,1,3
539,thermal_2019-08-08_1565268626_0_0.png,1,2
540,thermal_2020-08-25_1598323808_0_0.png,0,1
541,thermal_2020-02-13_1581571568_0_0.png,2,3
542,thermal_2019-11-25_1574705287_0_0.png,2,0
543,thermal_2020-06-12_1591986787_0_0.png,2,0
544,thermal_2020-07-05_1593961207_0_0.png,1,3
545,thermal_2019-10-06_1570336095_0_0.png,0,1
546,thermal_2021-03-07_1615111819_0_0.png,0,2
547,thermal_2020-02-11_1581421875_0_0.png,3,3
548,thermal_2020-03-15_1584286088_0_0.png,3,0
549,thermal_2020-08-18_1597787828_0_0.png,0,1
550,thermal_2020-04-02_1585850768_0_0.png,2,3
551,thermal_2020-01-16_1579159508_0_0.png,2,0
552,thermal_2019-10-13_1570994948_0_0.png,0,1
553,thermal_2020-04-27_1587971468_0_0.png,1,3
554,thermal_2021-04-21_1618975807_0_0.png,0,1
555,thermal_2020-12-07_1607381888_0_0.png,2,3
556,thermal_2020-08-18_1597742528_0_0.png,0,2
557,thermal_2020-08-10_1597088528_0_0.png,1,3
558,thermal_2019-06-26_1561544359_0_0.png,0,1
559,thermal_2019-12-26_1577359388_0_0.png,3,0
560,thermal_2019-10-01_1569939075_0_0.png,0,2
561,thermal_2020-08-21_1598040548_0_0.png,0,2
562,thermal_2020-07-05_1593955387_0_0.png,3,0
563,thermal_2021-01-27_1611753626_0_0.png,0,1
564,thermal_2020-08-05_1596645494_0_0.png,0,2
565,thermal_2020-02-25_1582595408_0_0.png,2,0
566,thermal_2021-03-31_1617170419_0_0.png,0,2
567,thermal_2020-09-13_1599973088_0_0.png,0,1
568,thermal_2020-07-29_1596014528_0_0.png,1,3
569,thermal_2021-02-15_1613384419_0_0.png,0,2
570,thermal_2020-01-19_1579441635_0_0.png,3,0
571,thermal_2020-02-23_1582464735_0_0.png,3,0
572,thermal_2020-12-22_1608632108_0_0.png,0,2
573,thermal_2020-03-19_1584596587_0_0.png,2,3
574,thermal_2020-12-11_1607683688_0_0.png,0,2
575,thermal_2019-09-12_1568244608_0_0.png,0,1
576,thermal_2019-12-08_1575784387_0_0.png,2,0
577,thermal_2020-05-17_1589741107_0_0.png,1,3
578,thermal_2020-05-28_1590692407_0_0.png,1,3
579,thermal_2019-08-25_1566750080_0_0.png,0,2
580,thermal_2020-06-26_1593138427_0_0.png,1,3
581,thermal_2020-11-06_1604672047_0_0.png,0,2
582,thermal_2020-11-27_1606452967_0_0.png,0,1
583,thermal_2020-04-01_1585760947_0_0.png,1,3
584,thermal_2020-11-06_1604695808_0_0.png,0,1
585,thermal_2020-11-24_1606182608_0_0.png,0,1
586,thermal_2020-12-18_1608303855_0_0.png,0,2
587,thermal_2020-08-18_1597766768_0_0.png,0,2
588,thermal_2020-07-18_1595026088_0_0.png,1,3
589,thermal_2019-09-02_1567417339_0_0.png,0,2
590,thermal_2019-10-12_1570859167_0_0.png,0,1
591,thermal_2020-01-09_1578544748_0_0.png,2,0
592,thermal_2019-12-17_1576564601_0_0.png,3,0
593,thermal_2020-08-27_1598502068_0_0.png,0,1
594,thermal_2020-01-12_1578784928_0_0.png,2,0
595,thermal_2020-06-22_1592836455_0_0.png,3,3
596,thermal_2020-11-15_1605425407_0_0.png,0,1
597,thermal_2020-02-23_1582415528_0_0.png,2,0
598,thermal_2020-11-08_1604805967_0_0.png,0,1
599,thermal_2020-09-12_1599916207_0_0.png,1,3
600,thermal_2020-07-03_1593802327_0_0.png,1,3
601,thermal_2020-09-11_1599851048_0_0.png,0,1
602,thermal_2020-07-26_1595738468_0_0.png,1,3
603,thermal_2020-08-04_1596552907_0_0.png,0,2
604,thermal_2020-05-09_1589028008_0_0.png,3,0
605,thermal_2020-06-06_1591443007_0_0.png,1,3
606,thermal_2020-09-24_1600936807_0_0.png,0,2
607,thermal_2020-03-24_1585080547_0_0.png,2,0
608,thermal_2019-07-11_1562832982_0_0.png,0,2
609,thermal_2020-02-08_1581179348_0_0.png,2,3
610,thermal_2020-11-04_1604487548_0_0.png,0,2
611,thermal_2020-03-09_1583775848_0_0.png,2,0
612,thermal_2020-05-10_1589141414_0_0.png,1,3
613,thermal_2020-05-27_1590546194_0_0.png,1,3
614,thermal_2020-09-14_1600103227_0_0.png,0,2
615,thermal_2020-05-08_1588972268_0_0.png,1,3
616,thermal_2019-07-17_1563349159_0_0.png,0,2
617,thermal_2020-04-29_1588191428_0_0.png,2,3
618,thermal_2019-10-24_1571897294_0_0.png,1,3
619,thermal_2020-08-11_1597131308_0_0.png,0,2
620,thermal_2020-08-14_1597402808_0_0.png,1,2
621,thermal_2020-03-04_1583330888_0_0.png,3,0
622,thermal_2020-07-28_1595916307_0_0.png,1,3
623,thermal_2020-11-04_1604488388_0_0.png,0,2
624,thermal_2019-10-14_1571026207_0_0.png,0,1
625,thermal_2020-01-22_1579660987_0_0.png,2,0
626,thermal_2020-04-21_1587462607_0_0.png,1,3
627,thermal_2020-11-15_1605409388_0_0.png,0,1
628,thermal_2020-04-23_1587637088_0_0.png,3,0
629,thermal_2019-08-30_1567155019_0_0.png,0,2
630,thermal_2020-03-18_1584542407_0_0.png,3,0
631,thermal_2019-08-22_1566497486_0_0.png,0,1
632,thermal_2019-10-04_1570216807_0_0.png,0,1
633,thermal_2020-08-01_1596280868_0_0.png,0,2
634,thermal_2021-02-18_1613647219_0_0.png,0,2
635,thermal_2021-05-02_1619969407_0_0.png,0,2
636,thermal_2019-08-28_1566974539_0_0.png,0,2
637,thermal_2020-06-06_1591437728_0_0.png,1,3
638,thermal_2020-08-13_1597331587_0_0.png,0,2
639,thermal_2019-07-06_1562389759_0_0.png,0,1
640,thermal_2020-02-25_1582621147_0_0.png,3,0
641,thermal_2019-12-28_1577520488_0_0.png,3,0
642,thermal_2020-05-21_1590083954_0_0.png,1,3
643,thermal_2020-09-09_1599651848_0_0.png,1,3
644,thermal_2019-07-05_1562336779_0_0.png,1,3
645,thermal_2019-07-01_1561986488_0_0.png,0,1
646,thermal_2020-06-15_1592247488_0_0.png,1,3
647,thermal_2020-09-21_1600703587_0_0.png,0,2
648,thermal_2020-08-24_1598220968_0_0.png,0,1
649,thermal_2020-06-20_1592633648_0_0.png,1,3
650,thermal_2020-11-12_1605214448_0_0.png,0,1
651,thermal_2019-08-19_1566187534_0_0.png,0,1
652,thermal_2020-06-25_1593042848_0_0.png,1,3
653,thermal_2020-04-07_1586217667_0_0.png,2,3
654,thermal_2020-07-11_1594468267_0_0.png,1,2
655,thermal_2020-04-29_1588179968_0_0.png,1,3
656,thermal_2020-09-21_1600690867_0_0.png,0,2
657,thermal_2020-04-25_1587804128_0_0.png,1,3
658,thermal_2019-09-22_1569129127_0_0.png,0,1
659,thermal_2020-01-30_1580390167_0_0.png,3,0
660,thermal_2020-04-11_1586625307_0_0.png,1,3
661,thermal_2020-04-15_1586974935_0_0.png,1,3
662,thermal_2020-06-07_1591543328_0_0.png,1,3
663,thermal_2020-08-22_1598056388_0_0.png,0,1
664,thermal_2020-06-12_1591934648_0_0.png,2,0
665,thermal_2020-03-13_1584108248_0_0.png,3,3
666,thermal_2020-08-03_1596483847_0_0.png,0,1
667,thermal_2020-11-23_1606091048_0_0.png,0,1
668,thermal_2020-06-30_1593486488_0_0.png,1,3
669,thermal_2020-04-17_1587115688_0_0.png,3,3
670,thermal_2021-06-03_1622699414_0_0.png,0,1
671,thermal_2020-07-17_1594986248_0_0.png,1,3
672,thermal_2019-11-26_1574790847_0_0.png,2,0
673,thermal_2020-07-29_1595994068_0_0.png,1,3
674,thermal_2020-09-08_1599546067_0_0.png,0,2
675,thermal_2019-08-13_1565719586_0_0.png,0,1
676,thermal_2020-09-02_1599037808_0_0.png,0,2
677,thermal_2020-05-18_1589795228_0_0.png,1,3
678,thermal_2019-09-05_1567650728_0_0.png,0,1
679,thermal_2019-10-08_1570513688_0_0.png,0,1
680,thermal_2020-01-19_1579429275_0_0.png,3,0
681,thermal_2021-05-14_1621021208_0_0.png,0,1
682,thermal_2020-01-07_1578434108_0_0.png,2,0
683,thermal_2020-04-22_1587553635_0_0.png,3,0
684,thermal_2020-12-05_1607160548_0_0.png,0,1
685,thermal_2020-11-18_1605718088_0_0.png,0,1
686,thermal_2020-07-12_1594519027_0_0.png,1,3
687,thermal_2020-05-26_1590450908_0_0.png,1,3
688,thermal_2020-03-09_1583787135_0_0.png,2,0
689,thermal_2020-02-22_1582363688_0_0.png,3,0
690,thermal_2020-06-06_1591464134_0_0.png,1,3
691,thermal_2020-05-27_1590597608_0_0.png,1,2
692,thermal_2020-07-02_1593672787_0_0.png,1,3
693,thermal_2020-08-24_1598259007_0_0.png,0,2
694,thermal_2020-06-05_1591355648_0_0.png,1,3
695,thermal_2019-09-03_1567539272_0_0.png,0,1
696,thermal_2019-07-04_1562233519_0_0.png,0,2
697,thermal_2019-09-06_1567797900_0_0.png,0,1
698,thermal_2019-08-24_1566614108_0_0.png,0,1
699,thermal_2020-05-08_1588895588_0_0.png,2,3
700,thermal_2020-08-27_1598563868_0_0.png,0,1
701,thermal_2020-12-17_1608173168_0_0.png,0,1
702,thermal_2019-09-20_1568931967_0_0.png,0,1
703,thermal_2020-01-22_1579710967_0_0.png,2,0
704,thermal_2019-10-13_1570942207_0_0.png,0,1
705,thermal_2020-01-07_1578413827_0_0.png,2,0
706,thermal_2020-07-09_1594298467_0_0.png,1,3
707,thermal_2020-01-09_1578526088_0_0.png,2,0
708,thermal_2020-04-08_1586332508_0_0.png,1,3
709,thermal_2020-08-11_1597126988_0_0.png,0,2
710,thermal_2019-09-10_1568129599_0_0.png,0,2
711,thermal_2020-03-28_1585429575_0_0.png,2,3
712,thermal_2019-09-17_1568756047_0_0.png,0,1
713,thermal_2019-09-12_1568325128_0_0.png,0,1
714,thermal_2020-02-10_1581361567_0_0.png,3,0
715,thermal_2020-05-19_1589870167_0_0.png,1,3
716,thermal_2020-04-05_1586061128_0_0.png,2,0
717,thermal_2020-01-30_1580397855_0_0.png,3,2
718,thermal_2019-06-30_1561888987_0_0.png,0,1
719,thermal_2020-06-19_1592562488_0_0.png,1,3
720,thermal_2020-09-08_1599598927_0_0.png,0,1
721,thermal_2020-07-25_1595693708_0_0.png,1,3
722,thermal_2020-02-24_1582550828_0_0.png,3,0
723,thermal_2019-08-28_1566969199_0_0.png,0,1
724,thermal_2019-10-04_1570140307_0_0.png,0,1
725,thermal_2020-08-23_1598205674_0_0.png,0,2
726,thermal_2019-09-28_1569637208_0_0.png,0,1
727,thermal_2020-07-22_1595373128_0_0.png,2,0
728,thermal_2019-07-09_1562634068_0_0.png,0,1
729,thermal_2019-11-23_1574543588_0_0.png,2,0
730,thermal_2019-10-16_1571234527_0_0.png,1,3
731,thermal_2020-07-19_1595113207_0_0.png,1,3
732,thermal_2020-11-07_1604774708_0_0.png,0,1
733,thermal_2021-06-27_1624755607_0_0.png,0,1
734,thermal_2020-08-03_1596470288_0_0.png,0,1
735,thermal_2020-09-13_1600026015_0_0.png,0,1
736,thermal_2019-12-12_1576186514_0_0.png,2,0
737,thermal_2019-08-17_1566042560_0_0.png,0,2
738,thermal_2020-11-21_1605966674_0_0.png,0,1
739,thermal_2020-04-05_1586052727_0_0.png,2,3
740,thermal_2020-08-28_1598596867_0_0.png,0,2
741,thermal_2020-08-06_1596685268_0_0.png,0,1
742,thermal_2020-03-12_1583977748_0_0.png,2,3
743,thermal_2020-07-04_1593865448_0_0.png,3,3
744,thermal_2020-01-27_1580105058_0_0.png,2,0
745,thermal_2019-09-02_1567392435_0_0.png,0,1
746,thermal_2020-08-18_1597748474_0_0.png,1,2
747,thermal_2020-06-18_1592464087_0_0.png,1,3
748,thermal_2020-06-02_1591065968_0_0.png,2,3
749,thermal_2020-04-22_1587544568_0_0.png,1,3
750,thermal_2020-01-12_1578789907_0_0.png,2,0
751,thermal_2020-04-08_1586344447_0_0.png,3,0
752,thermal_2020-01-18_1579338614_0_0.png,3,0
753,thermal_2020-01-10_1578669428_0_0.png,3,0
754,thermal_2020-04-03_1585944128_0_0.png,1,3
755,thermal_2019-07-15_1563185299_0_0.png,0,2
756,thermal_2019-10-19_1571488448_0_0.png,0,2
757,thermal_2020-08-01_1596292328_0_0.png,1,3
758,thermal_2019-08-28_1566966698_0_0.png,0,1
759,thermal_2019-08-23_1566584840_0_0.png,0,1
760,thermal_2020-07-26_1595760788_0_0.png,1,3
761,thermal_2020-03-16_1584347168_0_0.png,3,0
762,thermal_2019-09-06_1567792159_0_0.png,0,1
763,thermal_2020-08-01_1596246787_0_0.png,0,2
764,thermal_2020-09-06_1599350594_0_0.png,0,1
765,thermal_2020-04-06_1586174047_0_0.png,3,0
766,thermal_2020-07-26_1595725448_0_0.png,1,3
767,thermal_2020-12-07_1607358187_0_0.png,0,1
768,thermal_2021-03-26_1616777408_0_0.png,0,1
769,thermal_2020-08-21_1597978034_0_0.png,0,1
770,thermal_2020-01-05_1578198427_0_0.png,2,0
771,thermal_2020-07-15_1594829287_0_0.png,1,3
772,thermal_2020-07-16_1594854668_0_0.png,1,3
773,thermal_2020-05-13_1589344748_0_0.png,2,0
774,thermal_2021-06-11_1623439808_0_0.png,0,1
775,thermal_2020-03-06_1583521987_0_0.png,2,0
776,thermal_2019-10-04_1570176015_0_0.png,0,2
777,thermal_2020-09-21_1600689488_0_0.png,0,2
778,thermal_2020-03-18_1584521834_0_0.png,3,0
779,thermal_2019-12-12_1576185555_0_0.png,2,0
780,thermal_2020-04-01_1585748288_0_0.png,3,0
781,thermal_2019-09-28_1569689834_0_0.png,0,1
782,thermal_2020-01-14_1579026368_0_0.png,2,0
783,thermal_2020-12-31_1609444635_0_0.png,0,1
784,thermal_2020-03-01_1583060295_0_0.png,3,0
785,thermal_2020-06-18_1592466248_0_0.png,1,3
786,thermal_2020-06-13_1592016315_0_0.png,2,0
787,thermal_2021-04-11_1618119608_0_0.png,0,1
788,thermal_2020-06-20_1592678594_0_0.png,1,3
789,thermal_2020-07-13_1594600814_0_0.png,1,3
790,thermal_2020-08-29_1598692148_0_0.png,0,1
791,thermal_2020-07-06_1594022648_0_0.png,1,3
792,thermal_2020-09-01_1598949675_0_0.png,0,2
793,thermal_2020-09-24_1600902908_0_0.png,0,1
794,thermal_2019-10-25_1571971867_0_0.png,2,3
795,thermal_2019-12-04_1575454095_0_0.png,3,0
796,thermal_2020-01-20_1579489268_0_0.png,2,0
797,thermal_2020-12-17_1608170468_0_0.png,0,1
798,thermal_2021-06-05_1622894419_0_0.png,0,1
799,thermal_2020-06-01_1591022654_0_0.png,1,3
800,thermal_2020-09-05_1599302235_0_0.png,0,2
801,thermal_2020-04-11_1586596868_0_0.png,3,3
802,thermal_2020-05-17_1589691248_0_0.png,2,3
803,thermal_2020-07-01_1593601507_0_0.png,1,3
804,thermal_2020-09-24_1600968607_0_0.png,0,1
805,thermal_2019-12-26_1577334608_0_0.png,2,0
806,thermal_2020-08-01_1596278648_0_0.png,0,2
807,thermal_2019-12-11_1576051808_0_0.png,1,3
808,thermal_2020-05-31_1590934688_0_0.png,3,0
809,thermal_2020-01-16_1579138988_0_0.png,2,0
810,thermal_2020-07-30_1596142867_0_0.png,0,2
811,thermal_2021-05-04_1620106808_0_0.png,0,2
812,thermal_2020-03-31_1585633447_0_0.png,1,2
813,thermal_2019-08-27_1566871748_0_0.png,0,1
814,thermal_2019-10-03_1570132507_0_0.png,0,1
815,thermal_2020-02-21_1582293308_0_0.png,3,0
816,thermal_2020-07-20_1595280254_0_0.png,1,3
817,thermal_2020-08-05_1596631628_0_0.png,0,2
818,thermal_2019-08-07_1565140808_0_0.png,0,1
819,thermal_2020-11-14_1605372427_0_0.png,0,1
820,thermal_2020-12-24_1608806467_0_0.png,0,1
821,thermal_2020-06-27_1593220747_0_0.png,1,3
822,thermal_2020-03-12_1584010027_0_0.png,3,3
823,thermal_2021-01-11_1610365268_0_0.png,0,2
824,thermal_2020-04-03_1585898648_0_0.png,3,3
825,thermal_2019-11-26_1574777768_0_0.png,3,2
826,thermal_2020-02-06_1580983634_0_0.png,1,3
827,thermal_2020-01-19_1579393568_0_0.png,2,0
828,thermal_2020-09-07_1599496028_0_0.png,0,2
829,thermal_2020-08-22_1598086508_0_0.png,0,2
830,thermal_2020-09-11_1599807608_0_0.png,0,2
831,thermal_2020-01-10_1578693608_0_0.png,2,0
832,thermal_2020-03-29_1585451708_0_0.png,2,3
833,thermal_2020-01-15_1579110308_0_0.png,2,0
834,thermal_2020-06-11_1591849928_0_0.png,1,3
835,thermal_2020-06-28_1593366368_0_0.png,1,3
836,thermal_2020-04-27_1587979994_0_0.png,3,0
837,thermal_2020-02-04_1580781187_0_0.png,2,0
838,thermal_2021-05-27_1622116219_0_0.png,0,2
839,thermal_2019-09-18_1568819587_0_0.png,0,2
840,thermal_2020-04-16_1587025567_0_0.png,1,3
841,thermal_2021-04-19_1618801807_0_0.png,0,1
842,thermal_2020-05-17_1589713868_0_0.png,1,3
843,thermal_2020-04-05_1586111168_0_0.png,1,3
844,thermal_2020-07-04_1593835807_0_0.png,1,3
845,thermal_2020-04-15_1586987467_0_0.png,2,3
846,thermal_2019-06-24_1561366459_0_0.png,0,1
847,thermal_2019-10-04_1570147928_0_0.png,0,1
848,thermal_2019-08-29_1567110548_0_0.png,0,1
849,thermal_2020-07-16_1594864567_0_0.png,1,3
850,thermal_2020-03-20_1584725535_0_0.png,1,3
851,thermal_2020-04-01_1585748770_0_0.png,3,0
852,thermal_2020-04-28_1588039688_0_0.png,2,3
853,thermal_2020-06-09_1591710967_0_0.png,1,2
854,thermal_2020-02-25_1582639088_0_0.png,3,0
855,thermal_2019-10-11_1570795927_0_0.png,1,2
856,thermal_2020-01-13_1578920767_0_0.png,3,0
857,thermal_2019-12-26_1577335208_0_0.png,2,0
858,thermal_2020-03-08_1583626867_0_0.png,2,0
859,thermal_2020-05-16_1589582288_0_0.png,2,3
860,thermal_2019-06-27_1561628484_0_0.png,0,1
861,thermal_2020-07-13_1594618568_0_0.png,1,3
862,thermal_2019-07-04_1562269400_0_0.png,0,1
863,thermal_2020-06-26_1593138487_0_0.png,1,3
864,thermal_2020-08-12_1597225928_0_0.png,0,2
865,thermal_2019-10-01_1569891308_0_0.png,0,1
866,thermal_2019-08-13_1565675179_0_0.png,0,1
867,thermal_2020-08-15_1597448887_0_0.png,0,1
868,thermal_2020-04-11_1586588048_0_0.png,1,3
869,thermal_2020-04-05_1586043375_0_0.png,2,3
870,thermal_2020-06-29_1593436448_0_0.png,3,0
871,thermal_2019-09-10_1568090421_0_0.png,0,1
872,thermal_2019-09-19_1568884988_0_0.png,0,2
873,thermal_2019-09-02_1567414579_0_0.png,0,2
874,thermal_2020-01-19_1579421407_0_0.png,2,0
875,thermal_2020-09-22_1600770435_0_0.png,0,2
876,thermal_2020-06-11_1591892888_0_0.png,1,3
877,thermal_2020-06-06_1591411387_0_0.png,2,3
878,thermal_2020-12-11_1607650148_0_0.png,0,1
879,thermal_2019-06-27_1561629019_0_0.png,0,1
880,thermal_2020-12-05_1607156774_0_0.png,0,1
881,thermal_2019-06-26_1561569740_0_0.png,0,1
882,thermal_2019-06-30_1561859774_0_0.png,0,1
883,thermal_2019-10-14_1571054235_0_0.png,1,2
884,thermal_2020-04-19_1587290287_0_0.png,1,3
885,thermal_2020-07-28_1595941267_0_0.png,1,3
886,thermal_2021-03-06_1615027819_0_0.png,1,3
887,thermal_2020-02-10_1581333548_0_0.png,3,0
888,thermal_2020-12-15_1608002648_0_0.png,0,1
889,thermal_2020-02-28_1582900748_0_0.png,1,3
890,thermal_2020-03-18_1584553388_0_0.png,2,3
891,thermal_2021-06-13_1623559207_0_0.png,0,1
892,thermal_2020-01-19_1579439107_0_0.png,3,0
893,thermal_2020-06-03_1591161128_0_0.png,1,3
894,thermal_2020-09-22_1600779548_0_0.png,0,2
895,thermal_2020-02-14_1581685154_0_0.png,3,0
896,thermal_2020-05-08_1588935307_0_0.png,3,0
897,thermal_2020-04-15_1586938688_0_0.png,1,3
898,thermal_2020-05-06_1588791488_0_0.png,1,3
899,thermal_2019-06-30_1561919828_0_0.png,0,1
900,thermal_2020-05-03_1588462207_0_0.png,2,3
901,thermal_2020-02-06_1580980508_0_0.png,1,2
902,thermal_2021-06-07_1623096008_0_0.png,0,1
903,thermal_2020-09-04_1599223567_0_0.png,1,3
904,thermal_2021-07-05_1625488220_0_0.png,0,1
905,thermal_2020-05-22_1590139807_0_0.png,1,3
906,thermal_2020-06-13_1592078947_0_0.png,2,3
907,thermal_2020-06-08_1591625167_0_0.png,1,3
908,thermal_2021-02-15_1613386226_0_0.png,0,2
909,thermal_2020-07-18_1595031907_0_0.png,1,3
910,thermal_2020-04-19_1587278528_0_0.png,1,3
911,thermal_2020-05-08_1588972568_0_0.png,1,3
912,thermal_2020-03-07_1583571488_0_0.png,3,0
913,thermal_2020-02-20_1582168747_0_0.png,2,0
914,thermal_2020-04-13_1586763254_0_0.png,1,3
915,thermal_2019-12-06_1575647948_0_0.png,2,0
916,thermal_2020-12-11_1607702468_0_0.png,2,3
917,thermal_2020-07-30_1596125948_0_0.png,0,2
918,thermal_2020-05-29_1590754807_0_0.png,1,3
919,thermal_2020-03-09_1583792234_0_0.png,2,0
920,thermal_2019-08-26_1566771908_0_0.png,0,1
921,thermal_2020-02-23_1582492268_0_0.png,2,0
922,thermal_2019-07-06_1562438419_0_0.png,0,1
923,thermal_2019-08-02_1564717807_0_0.png,0,1
924,thermal_2020-07-11_1594460348_0_0.png,1,3
925,thermal_2020-05-28_1590660068_0_0.png,1,2
926,thermal_2020-09-12_1599883215_0_0.png,0,1
927,thermal_2020-04-06_1586192168_0_0.png,1,3
928,thermal_2020-09-07_1599466148_0_0.png,0,2
929,thermal_2019-10-26_1572071887_0_0.png,2,3
930,thermal_2020-01-22_1579667894_0_0.png,2,0
931,thermal_2019-08-24_1566599828_0_0.png,0,1
932,thermal_2020-07-25_1595679607_0_0.png,3,0
933,thermal_2020-05-07_1588802895_0_0.png,2,3
934,thermal_2020-04-27_1587957007_0_0.png,2,3
935,thermal_2021-06-29_1624987209_0_0.png,0,1
936,thermal_2020-04-15_1586951108_0_0.png,3,0
937,thermal_2020-04-24_1587764408_0_0.png,2,3
938,thermal_2020-12-30_1609317907_0_0.png,0,1
939,thermal_2020-01-06_1578307094_0_0.png,3,0
940,thermal_2019-12-04_1575444487_0_0.png,2,0
941,thermal_2020-01-05_1578194047_0_0.png,2,0
942,thermal_2020-04-08_1586307067_0_0.png,2,3
943,thermal_2019-12-28_1577567595_0_0.png,2,0
944,thermal_2019-08-09_1565360419_0_0.png,1,3
945,thermal_2019-09-18_1568842154_0_0.png,0,1
946,thermal_2020-06-19_1592603528_0_0.png,1,3
947,thermal_2020-07-25_1595686334_0_0.png,3,0
948,thermal_2020-05-24_1590295147_0_0.png,0,3
949,thermal_2020-07-26_1595790188_0_0.png,1,3
950,thermal_2020-05-09_1589022488_0_0.png,3,0
951,thermal_2020-07-09_1594313588_0_0.png,1,2
952,thermal_2020-05-02_1588412288_0_0.png,1,3
953,thermal_2020-02-13_1581580814_0_0.png,1,2
954,thermal_2019-07-18_1563436226_0_0.png,0,2
955,thermal_2019-08-13_1565666228_0_0.png,0,1
956,thermal_2021-01-12_1610441827_0_0.png,0,1
957,thermal_2020-04-15_1586960167_0_0.png,3,0
958,thermal_2019-08-25_1566728779_0_0.png,1,2
959,thermal_2019-09-06_1567807035_0_0.png,0,1
960,thermal_2020-06-26_1593141908_0_0.png,1,3
961,thermal_2020-08-04_1596568448_0_0.png,0,1
962,thermal_2020-12-17_1608195967_0_0.png,0,2
963,thermal_2020-04-24_1587756675_0_0.png,2,3
964,thermal_2020-09-13_1600011368_0_0.png,0,2
965,thermal_2019-08-12_1565645587_0_0.png,0,1
966,thermal_2019-12-15_1576418887_0_0.png,2,0
967,thermal_2020-07-25_1595628488_0_0.png,1,3
968,thermal_2020-07-17_1594996148_0_0.png,1,3
969,thermal_2020-03-21_1584755887_0_0.png,2,3
970,thermal_2020-07-27_1595833988_0_0.png,1,3
971,thermal_2020-12-21_1608574208_0_0.png,0,1
972,thermal_2020-11-14_1605388508_0_0.png,0,1
973,thermal_2019-06-28_1561716014_0_0.png,0,1
974,thermal_2020-07-06_1594045028_0_0.png,1,3
975,thermal_2019-11-22_1574449628_0_0.png,0,1
976,thermal_2020-08-02_1596374655_0_0.png,0,2
977,thermal_2019-08-13_1565703506_0_0.png,0,2
978,thermal_2020-07-16_1594853108_0_0.png,1,3
979,thermal_2020-06-18_1592493668_0_0.png,1,3
980,thermal_2020-04-04_1585961887_0_0.png,2,3
981,thermal_2019-09-27_1569592748_0_0.png,1,2
982,thermal_2020-08-29_1598725388_0_0.png,0,1
983,thermal_2019-10-15_1571110567_0_0.png,0,1
984,thermal_2020-04-25_1587775215_0_0.png,2,3
985,thermal_2020-09-25_1601021528_0_0.png,0,2
986,thermal_2021-04-25_1619360419_0_0.png,0,2
987,thermal_2020-09-01_1598975168_0_0.png,0,2
988,thermal_2020-08-06_1596723488_0_0.png,0,2
989,thermal_2020-04-10_1586474227_0_0.png,2,3
990,thermal_2019-07-16_1563236408_0_0.png,0,1
991,thermal_2020-06-03_1591174328_0_0.png,1,3
992,thermal_2019-09-25_1569410347_0_0.png,0,2
993,thermal_2020-03-14_1584174667_0_0.png,3,0
994,thermal_2019-12-07_1575758647_0_0.png,2,0
995,thermal_2020-01-13_1578897127_0_0.png,2,0
996,thermal_2020-08-24_1598272327_0_0.png,1,2
997,thermal_2021-01-11_1610394068_0_0.png,0,1
